#name, A, B, C, D, E, F
NODE_0004043, 3.661173675563509e-10, 0.9999608754251142, 1.049302629130085e-10, 3.912388076115459e-05, 1.03555214047396e-10, 1.1952171788176215e-10
CSU11073/2017/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0
NODE_0000787, 1.6178895084185482e-10, 0.9999903721263496, 4.318878548494745e-11, 9.627582630734466e-06, 4.3427399155086474e-11, 4.2614448478953754e-11
NODE_0004045, 1.6134463470064737e-10, 0.9999911381550154, 4.290906268236854e-11, 8.861555580789116e-06, 4.319496448698015e-11, 4.1955107393051524e-11
CSU9566/2016/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
CSU9767/2016/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0000789, 1.6145450632756326e-10, 0.999990994375122, 4.296654539275443e-11, 9.005335129622254e-06, 4.324357243925008e-11, 4.208374365219586e-11
CSU9567/2016/USA/CO/FC/NW/unknown/unknown/Mosquito-Culex, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0000790, 1.614514002251275e-10, 0.9999910043487065, 4.296336600559826e-11, 8.995361562267625e-06, 4.3241017772553795e-11, 4.207557067197838e-11
CSU9904/2016/USA/CO/FC/NW/unknown/unknown/Mosquito-Culex, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0004048, 1.6145063478872373e-10, 0.9999910067650384, 4.296259398604342e-11, 8.992945234338287e-06, 4.324039712772766e-11, 4.207358871110026e-11
CSU9748/2016/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0004049, 1.6134148050216903e-10, 0.9999911481311051, 4.290583533152518e-11, 8.851579508462803e-06, 4.31923707486145e-11, 4.194682522035064e-11
CSU9322/2016/USA/CO/FC/NW/unknown/unknown/Mosquito-Culex, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
CSU9708/2016/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0000793, 4.483969167156027e-09, 0.9849769480724111, 4.590596493832113e-09, 0.015023027325315814, 3.6922333445556866e-09, 1.1835474199086684e-08
NODE_0000794, 2.4391330309117427e-10, 0.9997591192568709, 1.2186824456360368e-10, 0.00024088002861267943, 1.070868686775489e-10, 2.41648082130276e-10
NODE_0000795, 1.7473545870263816e-10, 0.9999865821560386, 4.749279262263105e-11, 1.3417525572010128e-05, 4.752995442366984e-11, 4.8631067475495036e-11
CSU12427/2018/USA/CO/FC/NW/unknown/unknown/Mosquito-Culex, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
CSU11358/2017/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0000796, 1.624768834367438e-10, 0.9999875030160992, 4.408395967869269e-11, 1.2496688227585094e-05, 4.4138778900556937e-11, 4.4973618873242154e-11
CSU9465/2016/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
CSU9776/2016/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0000797, 5.007374495404226e-09, 0.14095925605657125, 1.8122289015290845e-08, 0.8590405897587174, 1.1750625493435344e-08, 1.1930442233408842e-07
KM012171/2012/USA/MS/Unknown/WN02/unknown/Human, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000798, 1.2744607162420919e-09, 0.114053753931097, 4.8490030265084216e-09, 0.8859461845583325, 2.947838161872968e-09, 5.243926863727989e-08
W1302/2017/USA/LA/Ouachita/WN02/unknown/, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000799, 4.984363296744317e-09, 0.14304578781442062, 1.812764210260845e-08, 0.8569540573794758, 1.174446135349756e-08, 1.1994963663079644e-07
NODE_0000800, 4.232221594358114e-09, 0.9865205285176786, 4.316371818183114e-09, 0.01347944842581116, 3.475433817170803e-09, 1.1032482799905312e-08
CSU8427/2015/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
CSU8436/2015/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0000801, 1.6341641178254696e-09, 0.009273366575130514, 8.1499671273299e-09, 0.9907265383933002, 4.939723058708655e-09, 8.030771498471747e-08
W1540/2018/USA/IL/Cook/WN02/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
W0975/2018/USA/NH/Rockingham/WN02/unknown/, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000716, 2.0959142447041334e-10, 0.0010335395769325007, 2.564079773183689e-09, 0.9989664135679467, 1.3458587876843895e-09, 4.2735590755363344e-08
MF175844/2014/USA/TX/Montgomery/WN02/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000717, 2.742953491266494e-10, 0.0030273276991227326, 2.0275924000891874e-09, 0.9969726410601663, 1.1370371365777858e-09, 2.78017861805202e-08
NODE_0000718, 1.772094625172072e-10, 0.001902850496401438, 1.680846814768365e-09, 0.9980971207372156, 9.073021018224664e-10, 2.600102456895043e-08
KX547344/2013/USA/NY/Oswego/WN02/unknown/Mosquito-Culiseta, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0004084, 6.661876166845255e-09, 0.015418031504627196, 2.732197177877478e-08, 0.9845817172888595, 1.7386610711381686e-08, 1.9983605470143746e-07
CSU13985/2019/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
MF175872/2014/USA/TX/Dallas/WN02/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000720, 9.422580746566458e-10, 0.03666028867361311, 4.117849254988026e-09, 0.963339664446598, 2.528169700408309e-09, 3.929151172009627e-08
NODE_0000721, 9.450582073343771e-10, 0.03502352034451634, 5.255746609268815e-09, 0.9649764057594736, 3.0517990190073245e-09, 6.464340621046873e-08
W0930/2017/USA/WA/Walla/WN02/unknown/, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000722, 1.0841015669319485e-08, 0.08033487663765979, 4.179943783419202e-08, 0.9196647599226685, 2.6907695594733352e-08, 2.8389152266540023e-07
CSU9800/2016/USA/CO/FC/SW/unknown/unknown/Mosquito-Culex, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0
W1522/2018/USA/IL/Cook/WN02/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000723, 1.2126459939308517e-09, 0.17045677660960543, 3.583091013580627e-09, 0.8295431838046414, 2.2809781994455826e-09, 3.250903797027654e-08
NODE_0000724, 9.376004390551189e-09, 0.19410423779995228, 3.25708843807588e-08, 0.8058954801775807, 2.114434872335235e-08, 2.1893122960921193e-07
CSU12744/2018/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
W1537/2018/USA/IL/Cook/WN02/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000725, 8.108475316313465e-10, 0.23505894398668062, 2.806127470487251e-09, 0.7649410223933888, 1.7354837292174158e-09, 2.8267471965182098e-08
NODE_0000726, 7.965276979126782e-09, 0.24284443379057052, 2.4117503779369916e-08, 0.7571553592693747, 1.5860111864318187e-08, 1.5899716225802432e-07
MF175841/2015/USA/TX/Montgomery/WN02/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000727, 4.336602977197549e-09, 0.9941393151551129, 4.299352843169511e-09, 0.0058606617912949814, 3.470167341467209e-09, 1.0947468926141092e-08
CSU16337/2021/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0000728, 1.9098920507782568e-10, 0.9998975767713082, 7.339064427105151e-11, 0.00010242277611394205, 6.767250473555513e-11, 1.2052550702517224e-10
CSU16566/2021/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0000729, 1.6179741365826066e-10, 0.9999896794745898, 4.3380113799248633e-11, 1.0320233493779734e-05, 4.357331299398821e-11, 4.3165734243288304e-11
CSU16347/2021/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
CSU16673/2021/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0000730, 1.0000189289053472e-08, 0.2875947243993356, 3.523964821444687e-08, 0.7124049776290147, 2.2916008726587235e-08, 2.2981580330608123e-07
W1668/2018/USA/IL/Cook/WN02/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000731, 3.848291843490706e-09, 0.9876747112882196, 3.916822181934085e-09, 0.01232526770645529, 3.1519009878556963e-09, 1.0088310168388507e-08
CSU4769/2013/USA/CO/LV/LV/unknown/unknown/Mosquito-Culex, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0000732, 2.582699025180538e-10, 0.9997933400656308, 1.2017651955455373e-10, 0.0002066592207073742, 1.0689056507868805e-10, 2.283248819184957e-10
CSU12565/2018/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0000733, 2.6209982594298083e-17, 0.9999999968930421, 3.548893136822823e-18, 3.106957966514714e-09, 3.479095949674523e-18, 4.23236440063018e-18
CSU12530/2018/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0
NODE_0000735, 1.612321046080768e-10, 0.999991289445852, 4.284873008813095e-11, 8.710265104128867e-06, 4.314411309299285e-11, 4.1818930752509823e-11
CSU12580/2018/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0
CSU12528/2018/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0
NODE_0000737, 1.6134191213418692e-10, 0.999991148081529, 4.290614469962536e-11, 8.851629083067208e-06, 4.319267406409222e-11, 4.1947182016960876e-11
CSU12466/2018/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0000738, 1.614506342416716e-10, 0.999991006767397, 4.296259332199663e-11, 8.992942875965614e-06, 4.324039660973191e-11, 4.207358687979327e-11
CSU12519/2018/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0
NODE_0004102, 1.6145133992074118e-10, 0.9999910045460397, 4.296330323795052e-11, 8.995164229383737e-06, 4.324096736723816e-11, 4.207540909436989e-11
CSU12092/2018/USA/CO/FC/SW/unknown/unknown/Mosquito-Culex, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0
NODE_0000740, 1.614506448293012e-10, 0.9999910067321741, 4.2962604435880565e-11, 8.992978098596566e-06, 4.3240405519565725e-11, 4.207361560912156e-11
CSU12581/2018/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0004104, 1.613421783399284e-10, 0.9999911458754649, 4.29065431419787e-11, 8.853835144757013e-06, 4.3192939902777016e-11, 4.194863957348931e-11
CSU12890/2018/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0
NODE_0000742, 6.480762403667735e-14, 0.9999998587579209, 1.2187050325814074e-14, 1.412419769767095e-07, 1.2136666931350599e-14, 1.2906047249741082e-14
CSU12567/2018/USA/CO/FC/SW/unknown/unknown/Mosquito-Culex, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
CSU12445/2018/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0000744, 1.6134184062715354e-10, 0.9999911481336421, 4.290610122120019e-11, 8.851576970154664e-06, 4.319263843992748e-11, 4.1947076151303095e-11
CSU12782/2018/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0
NODE_0000745, 1.6134076399758632e-10, 0.9999911503533229, 4.2905114629167475e-11, 8.849357294551107e-06, 4.319179120541493e-11, 4.194497842012985e-11
CSU12731/2018/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
CSU12632/2018/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0000746, 1.6134262815340566e-10, 0.9999911458605031, 4.2906864909875755e-11, 8.853850105168749e-06, 4.31932532262897e-11, 4.1949027457277994e-11
CSU12401/2018/USA/CO/BE/LC/unknown/unknown/Mosquito-Culex, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0000747, 1.615591329671009e-10, 0.9999908654753802, 4.301869237793973e-11, 9.134234555240767e-06, 4.3287885830747034e-11, 4.219884461268077e-11
NODE_0000749, 1.613421965081952e-10, 0.9999911459101282, 4.290655552484427e-11, 8.853800481435451e-06, 4.319294989731978e-11, 4.1948670614790044e-11
CSU12330/2018/USA/CO/LV/LV/unknown/unknown/Mosquito-Culex, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
CSU12865/2018/USA/CO/FC/SW/unknown/unknown/Mosquito-Culex, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0003458, 1.6134220756625693e-10, 0.9999911458729761, 4.290656712216592e-11, 8.853837633561882e-06, 4.319295921219952e-11, 4.1948700426023717e-11
CSU12825/2018/USA/CO/FC/NW/unknown/unknown/Mosquito-Culex, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0
NODE_0000750, 2.6066943814321406e-17, 0.9999999976736645, 3.4707710597679505e-18, 2.326335507935202e-09, 3.4178566968642743e-18, 3.994900038584765e-18
NODE_0004112, 1.6123210090164483e-10, 0.9999912894581229, 4.28487262001222e-11, 8.710252833272086e-06, 4.314410996955183e-11, 4.1818920775313403e-11
CSU12174/2018/USA/CO/FC/NW/unknown/unknown/Mosquito-Culex, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0
CSU12776/2018/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0
NODE_0000752, 1.6123210090164483e-10, 0.9999912894581229, 4.28487262001222e-11, 8.710252833272086e-06, 4.314410996955183e-11, 4.1818920775313403e-11
CSU12658/2018/USA/CO/FC/NW/unknown/unknown/Mosquito-Culex, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0
CSU12868/2018/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0
NODE_0004114, 1.6134186789578773e-10, 0.9999911481325053, 4.290610516126999e-11, 8.851578107039777e-06, 4.3192642259326494e-11, 4.1947081154906995e-11
NODE_0004115, 1.6134076401431486e-10, 0.9999911503533049, 4.290511463598919e-11, 8.849357312422203e-06, 4.319179121107663e-11, 4.194497843624391e-11
CSU12892/2018/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
CSU12803/2018/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0000757, 6.47635078133535e-14, 0.9999998610136211, 1.2170740676675454e-14, 1.3898627699747314e-07, 1.2123020209746878e-14, 1.2866586082963017e-14
CSU12532/2018/USA/CO/FC/NW/unknown/unknown/Mosquito-Culex, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
CSU12460/2018/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
CSU12459/2018/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0000759, 1.6134261728382347e-10, 0.9999911458028115, 4.2906860084606974e-11, 8.853907796932044e-06, 4.3193249302400756e-11, 4.194901583302093e-11
NODE_0000773, 6.480762867794666e-14, 0.9999998587573363, 1.2187053710369209e-14, 1.4124256162309127e-07, 1.2136669625082304e-14, 1.2906056632691135e-14
CSU12413/2018/USA/CO/FC/NW/unknown/unknown/Mosquito-Culex, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
CSU12419/2018/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0000775, 1.61342557090634e-10, 0.9999911459115044, 4.290682181299519e-11, 8.85379910399381e-06, 4.319321790745483e-11, 4.194892259637679e-11
CSU12563/2018/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0
NODE_0000776, 1.6144991703102942e-10, 0.9999910090252795, 4.296187152568714e-11, 8.990684997181456e-06, 4.3239816294301124e-11, 4.207173425623005e-11
CSU12768/2018/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0000777, 1.613414694710319e-10, 0.9999911481666346, 4.290582386187655e-11, 8.851543979057861e-06, 4.3192361535905026e-11, 4.194679574644452e-11
CSU13889/2019/USA/CO/FC/NW/unknown/unknown/Mosquito-Culex, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
CSU13931/2019/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0003473, 1.6145133311592066e-10, 0.9999910044752799, 4.2963302574346266e-11, 8.995234989213714e-06, 4.3240966802792736e-11, 4.207540801026529e-11
NODE_0003474, 1.614513621233057e-10, 0.9999910044733784, 4.296332634407439e-11, 8.995236890678254e-06, 4.324098592271803e-11, 4.2075468572179143e-11
CSU12509/2018/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0004118, 1.6145136214162846e-10, 0.999991004473357, 4.296332635762238e-11, 8.99523691185193e-06, 4.324098593355472e-11, 4.207546860820643e-11
CSU12738/2018/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0
NODE_0004119, 1.61451361965917e-10, 0.9999910044739325, 4.296332617463361e-11, 8.995236336524459e-06, 4.3240985786607976e-11, 4.2075468137140593e-11
CSU12107/2018/USA/CO/LV/LV/unknown/unknown/Mosquito-Culex, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0004120, 1.6145135094286514e-10, 0.9999910045099875, 4.296331470583148e-11, 8.9952002814756e-06, 4.3240976576551283e-11, 4.2075438614580114e-11
CSU12001/2018/USA/CO/FC/SW/unknown/unknown/Mosquito-Culex, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0004121, 1.6145063400205972e-10, 0.9999910067676134, 4.296259316681413e-11, 8.992942659271198e-06, 4.324039646985436e-11, 4.2073586602221406e-11
CSU12589/2018/USA/CO/FC/NW/unknown/unknown/Mosquito-Culex, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0004122, 1.613414804896142e-10, 0.9999911481311454, 4.290583531845906e-11, 8.851579467984481e-06, 4.3192370738119665e-11, 4.1946825186772513e-11
CSU12417/2018/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0
CSU12093/2018/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0
NODE_0000760, 6.476408886702828e-14, 0.999999860941621, 1.2171155581946374e-14, 1.3905827705120685e-07, 1.2123350332609848e-14, 1.2867735949886766e-14
CSU12750/2018/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
CSU12147/2018/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0000762, 6.48074809498513e-14, 0.999999858793401, 1.2186921313416184e-14, 1.412064969773563e-07, 1.2136579435150075e-14, 1.2905556791464762e-14
CSU12338/2018/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0004129, 1.6123276031115119e-10, 0.9999912872750171, 4.284941791386988e-11, 8.712435935426179e-06, 4.314466565942054e-11, 4.182069581347043e-11
CSU12506/2018/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0
CSU12497/2018/USA/CO/FC/NE/unknown/unknown/Mosquito-Culex, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0
NODE_0004130, 1.6123276031115119e-10, 0.9999912872750171, 4.284941791386988e-11, 8.712435935426179e-06, 4.314466565942054e-11, 4.182069581347043e-11
CSU12418/2018/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0
CSU12554/2018/USA/CO/FC/NW/unknown/unknown/Mosquito-Culex, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0
NODE_0000831, 5.364135832119221e-09, 0.016048293475923646, 2.1825636189489227e-08, 0.9839515082749298, 1.3918399462233217e-08, 1.5714097498683727e-07
CSU8649/2015/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0000832, 1.7343862482716237e-10, 0.0009476947419412131, 1.6764158222561416e-09, 0.9990522766104992, 9.045815888978668e-10, 2.5893123443959698e-08
NODE_0004133, 9.394639239514474e-11, 5.449702880552235e-05, 1.3714787217614027e-09, 0.9999454768764524, 7.078649229248748e-10, 2.3921452091649317e-08
NODE_0000836, 1.2444899986804196e-10, 2.809957309877684e-05, 1.8756048907013384e-09, 0.9999718647068743, 9.658563813956365e-10, 3.275411661491789e-08
MF175810/2012/USA/TX/Tarrant/WN02/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
MF175807/2012/USA/TX/Ellis/WN02/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0004135, 1.1601557265145393e-10, 2.7733131348847902e-05, 1.7499049161359266e-09, 0.9999722334280325, 9.007630524710778e-10, 3.067393511027222e-08
MF175806/2012/USA/TX/Denton/WN02/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0004136, 1.576769942605709e-10, 3.373586877614566e-05, 2.3694361839097953e-09, 0.9999662190255441, 1.2204999298556017e-09, 4.1358066718114374e-08
MF175817/2013/USA/TX/Dallas/WN02/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
MF175809/2012/USA/TX/Dallas/WN02/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000837, 1.2379587936581499e-21, 0.0007798115074883483, 7.752867334823099e-20, 0.9992201884925118, 2.2470585825014738e-20, 2.283681620928035e-17
NODE_0000859, 6.882531237933295e-10, 0.00026733292995203135, 9.703343908671774e-09, 0.9997324856803841, 5.031080297157917e-09, 1.659669865356881e-07
W0953/2015/USA/NH/Rockingham/WN02/unknown/, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
W1564/2018/USA/IL/Cook/WN02/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000843, 1.04208084986307e-10, 4.9511298030207874e-05, 1.5283620371881588e-09, 0.9999504597960766, 7.890607361901588e-10, 2.6484262432209627e-08
KM012176/2012/USA/NC/Unknown/WN02/unknown/Human, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
KJ501434/2012/USA/MT/Unknown/WN02/unknown/Bird-other, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000871, 5.195305090742119e-09, 0.020241035427532906, 2.082939131155433e-08, 0.9797587804457527, 1.334212647836672e-08, 1.447598916052055e-07
NODE_0004141, 4.982171130453764e-09, 0.9910728152739129, 5.042428159290318e-09, 0.008927157795447031, 4.0638453894772604e-09, 1.2842195558720643e-08
CSU6784/2014/USA/CO/LV/LV/unknown/unknown/Mosquito-Culex, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
CSU6389/2014/USA/CO/FC/SE/unknown/unknown/Mosquito-Culex, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0000873, 1.925269619019119e-10, 0.0007196375054844067, 1.7529364680634061e-09, 0.9992803332397175, 9.542297635261933e-10, 2.635510502644507e-08
KM012180/2012/USA/GA/Unknown/WN02/unknown/Human, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000874, 1.3348864739262432e-10, 6.259031222059727e-05, 1.9556338916386563e-09, 0.9999373725541136, 1.0093545219125935e-09, 3.403518875465741e-08
MF175869/2014/USA/TX/Travis/WN02/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000875, 1.2987285769659653e-10, 3.09527324505987e-05, 1.9548566454255297e-09, 0.9999690099247287, 1.0064616106689666e-09, 3.4251629605003995e-08
MF175848/2015/USA/TX/Colllin/WN02/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000876, 1.2855884256807157e-10, 2.7923976480750788e-05, 1.9390074036710634e-09, 0.9999720390628853, 9.983699554176783e-10, 3.389469782052884e-08
MF175847/2015/USA/TX/Fort_Bend/WN02/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
MF175854/2015/USA/TX/Williamson/WN02/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000877, 4.679235539890911e-09, 0.031966766654579704, 1.850211197616274e-08, 0.9680330732637884, 1.1893954923398772e-08, 1.2500632950970759e-07
NODE_0000878, 2.506764714666895e-10, 0.001072495842002306, 1.966488734875035e-09, 0.9989274733888964, 1.0947585354998742e-09, 2.7457177738401563e-08
KM012187/2012/USA/NE/Unknown/WN02/unknown/Human, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
MF175808/2012/USA/TX/Denton/WN02/unknown/Mosquito-Culex, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000879, 1.3436687854937031e-08, 0.9163945505013293, 1.5064748121553578e-08, 0.08360536282266516, 1.1837281364955822e-08, 4.63372882306702e-08
CSU12173/2018/USA/CO/FC/NW/unknown/unknown/Mosquito-Culex, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0000880, 5.900428868711904e-10, 0.9567203060712673, 9.167004657069529e-10, 0.043279686858717636, 6.504048431050872e-10, 4.912867026439686e-09
